text,label,id
Bloody Bitch https://t.co/LWfUKzE3BK,HOF,476
अलविदा कोम के बहादुर भाई #शहाबुद्दीन   अल्लाह आपकी मग़फिरत फरमाए। आमीन #JusticeForShahabuddin https://t.co/JqhPaGKgHi,NOT,477
"@SHINRAvenous Nostrils flared. She didnâ€™t hesitate to bring one of your fists up, aiming to strike him straight across the cheek. â€œYou smug son of a bitch! Who do you think youâ€™re talking to?!â€",HOF,478
Sir your incompetence is costing our loved ones lives.why don't you just apologize and resign? #ResignPMmodi https://t.co/H4CimHO12F,HOF,479
"मुझे उससे मोहबत थी सच्ची, पर वो निकली रंडी की बच्ची...",HOF,480
"@keshu_777 @aman0391 @RajeshParihar1P @official_anujku @AnilSha21934758 @979Avanish @KamalKesari1 @RaviJanghela इसके खिलाफ एफआईआर दर्ज कराया जाये।  आरेस्ट किया जाये। इस सुवर की इसकी औकात बताया जाये। देश के पीएम के मान- सम्मान को ठेस पहुँचाने,  देश की गरिमा का अपमान करने के लिये इसके खिलाफ मुकदमा किया जाये। इस दुष्ट को इसके अपराध की सजा दी जाये।।  जय हिन्द जय मोदी  😡",HOF,481
@GymLadChris69 Cum and shoot your spunk in my man cunt,HOF,482
"@narendramodi India has so much money on hand that we dont even need donations for fighting against covid. But sadly, uneducated PM does not know how to use it and is renovating parliament, buying planes, making temples and statues #StandWithFarmers #Resi",HOF,483
@MariaPotterNut @SweetNuts5 @Feminine_Fist @gretchen_bee @JoannaPWoznicka @jk_rowling @lloyd_rm What is a called? The bucket list. a Fuck Bucket List. :D,HOF,484
@drharshvardhan @PMOIndia @MoHFW_INDIA @narendramodi @BJP4India @JPNadda @AmitShah @AyushmanNHA @moayush @PIB_India @PIBHindi This is a press release.. where is the BOM? Who do u think u r making fool off? Where is this week's allotment on vaccines for st,HOF,485
"""भूल गया बलात्कारी,   ये काली की धरती है।  अन्याय होता जब चरम पर,   संघार स्वयं वो करती है""  बंगाल:- बलात्कार करने आए नसीम शेख (TMC का आतंकी) को वीरांगना बहन लता और गीता ने मौत के घाट उतारा 🙏 #BengalViolence #BengalBurning #ShameOnMamata  #राष्ट्रपति_जी_बंगाल_संभालो",HOF,486
@ashokgehlot51 @drharshvardhan @RaghusharmaINC @narendramodi @RajCMO कोई प्राइवेट हॉस्पिटल खुले में 1250 में वेक्सिन्स लगाकर ज्यादा पैसे वसूल रहा है क्या आपका इसपर कोई कंट्रोल नही है @fortis_hospital #fortis #CovidVaccine https://t.co/icOxJXhztG,NOT,487
@StMichael888 @gdlondon82 @TLRailUK They don't care Graham. They've been treating the very public that pussy their wages with total contempt it's really sickening.,HOF,488
@ClockEndJamesXI @Arsenal Dick head post. Delete your account.,HOF,489
@BJP4India Indian voters : Just shut the mouth seeing climax of modi ji movie. #ResignModi,HOF,490
#BanEVM_SaveDemocracy #Elections2021 #खेलाहोबे #बंगाल_चुनाव #ResignModi #Resign_PM_Modi #need_ballotpaper_voting https://t.co/m6nitoawoo,NOT,491
Just letting u all know in advance that i’m gonna dress like a total whore when i get top surgery,NOT,492
ऐसी सरकार भारत हेर नागरिक इनकी पोलिस पर थूकता है जो ये कहते कि हमने विकास किया विकास किया होता विदेशो से ऑक्सीजन नही मंगवाते मोदी जी अपने कुछ नही आम जनता को अबतक परेशान किया आपकी ऐसी राजनीति पर में थूकते है।  #NDTVTopStories #COVID19India   #ModiKaVaccineJumla #ArvindKejariwal https://t.co/Ui0LHKpp4X,NOT,493
"पूर्व सांसद डॉ.मोहम्मद शहाबुद्दीन ""सुपुर्द ए खाक"" हो गए!  कयादत वाले नेता ट्वीट कर के ""फारिग"" हो गए! RJD सुप्रीमो जश्न मनाने के ""मस्त"" हो गए!  सियासतदान एक बार फिर ""नंगे"" हो गए.!! #JusticeForShahabuddin https://t.co/mlDBsa8Noy",HOF,494
@bainjal धोबी का कुत्ता।।,HOF,495
"It is disappointing to see Ohio will give initial vaccine doses to only 1% of residents this week. But total doses (including second doses) administered Wednesday were 93,000. 40.95% have gotten at least one dose. 34.25% have finished. #ohio #CovidVaccine #Covid",NOT,496
#DirectActionDay के बाद शांति की शपथ लेते हुये बाबा मोहनदास के शिष्य और उनके बन्दर #BengalBurning  #SpinelessBJP https://t.co/GzOMMGDb8h,NOT,497
"@CanYouSeeUsNow2 @STattisconie Well i've spotted another fucker , oh no theres 2 of them😲",HOF,498
अगर शहाबुद्दीन अपराधी थे.. तो अनंत सिंह और आनंद मोहन कौन से दूध से धुले हैं।  तेजस्वी के खिलाफ मुसलमानों का गुस्सा जायज है। #JusticeForShahabuddin @yadavtejashwi @RJDforIndia,HOF,499
@SanataniBOY @NaveenKher2020 @ritika_offl बड़ा हरामी होता है दिल हमारा 😂,NOT,500
This 1961 John Lee Hooker blues song was covered by the blues-rock band in 1965. https://t.co/vrpj2LlXxL,NOT,501
@Captsandeep2 It's disheartening to see so many messages about #ChineseVirus creating a Mayhem here.,NOT,502
@Hendrover @tfalex1892 Again net spend is bollocks He spent 10m on Ritchie 10m on Gayle and 20 odd million on Alimiron. He spent money just because he sold a few players doesnt change that. If Bruce was to sell Saint Maximin his net spend would go down,HOF,503
Strange but true !!  #PresidentsRuleinBengal #MamtaisTerrorist #TMCTerror #बंगाल_हिंसा #बंगाल_में_राष्ट्रपति_शासन_लागू_हो #BengalBurning #BengalElection2021 https://t.co/r94YxiSCW1,NOT,504
@narendramodi Sir #China is our biggest enemy. Sir we don't want any kind of relation with #China. Just because of #Chinesevirus we lost more than 2 lakh lives and even galwan Valley we almost lost 20 of our soldiers because of this evil #China. Sir we hate #China #DeathToChina,NOT,505
@AuntyHelen46 Starsky &amp; Hutch's Torino.,NOT,506
"ये बंगाल की CM ममता बनर्जी नही है,ये Terror की आका डायन है👹जो बंगाल मे TMC पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है  #TMCTerror #TMCGoons #BengalBurning #BengalViolence #MamtaisTerrorist #ArrestMamta #ShameOnDiaonMamta #ShameOnTerroristMamtaBanerjee https://t.co/ql1TR7w2HC",HOF,507
"It's ridiculously Americentric to call Trump the most-hated man in the world. For cruelty &amp; indifference to human life department, India's prime minister Modi is  way ahead of Trump's dumpster fire. #ModiMadeDisaster  #ModiKaVaccineJumla  #PMModiresign  https://t.co/f1eeH9u0xq",HOF,508
बिहार के मुसलमानों के द्वारा #शहाबुद्दिन_साहब के साथ RJD को भी दफ़न कर देना ही साहब को सच्ची श्रद्धांजली होगी।।।          सिस्टम का सताया हुआ बेटा  और हौसले के साथ वापस आयेगा। #StandwithOsamaSahab #JusticeForShahabuddin  #BoycottRjd  #जस्टिस_फॉर_शहाबुद्दीन,NOT,509
